specificity,grower_id,season,activity,attribute,value,season_order
"by grower, season",10,Winter,n/a,soil_ingest,0,4.0
"by grower, season",11,Spring,n/a,soil_ingest,0,1.0
"by grower, season",11,Summer,n/a,soil_ingest,0,2.0
"by grower, season",11,Fall,n/a,soil_ingest,0,3.0
"by grower, season",11,Winter,n/a,soil_ingest,0,4.0
"by grower, season",12,Spring,n/a,soil_ingest,0,1.0
"by grower, season",12,Summer,n/a,soil_ingest,0,2.0
"by grower, season",12,Fall,n/a,soil_ingest,0,3.0
"by grower, season",12,Winter,n/a,soil_ingest,0,4.0
"by grower, season",13,Summer,n/a,soil_ingest,0,2.0
"by grower, season",13,Fall,n/a,soil_ingest,0,3.0
"by grower, season",13,Winter,n/a,soil_ingest,0,4.0
"by grower, season",13,Spring,n/a,soil_ingest,1,1.0
"by grower, season",14,Summer,n/a,soil_ingest,0,2.0
"by grower, season",14,Fall,n/a,soil_ingest,0,3.0
"by grower, season",14,Winter,n/a,soil_ingest,0,4.0
"by grower, season",14,Spring,n/a,soil_ingest,1,1.0
"by grower, season",15,Summer,n/a,soil_ingest,0,2.0
"by grower, season",15,Spring,n/a,soil_ingest,1,1.0
"by grower, season",15,Fall,n/a,soil_ingest,1,3.0
"by grower, season",15,Winter,n/a,soil_ingest,1,4.0
"by grower, season",16,Winter,n/a,soil_ingest,0,4.0
"by grower, season",16,Spring,n/a,soil_ingest,1,1.0
"by grower, season",16,Summer,n/a,soil_ingest,1,2.0
"by grower, season",16,Fall,n/a,soil_ingest,1,3.0
"by grower, season",17,Spring,n/a,soil_ingest,0,1.0
"by grower, season",17,Fall,n/a,soil_ingest,0,3.0
"by grower, season",17,Winter,n/a,soil_ingest,0,4.0
"by grower, season",17,Summer,n/a,soil_ingest,1,2.0
"by grower, season",18,Spring,n/a,soil_ingest,1,1.0
"by grower, season",18,Summer,n/a,soil_ingest,0,2.0
"by grower, season",18,Winter,n/a,soil_ingest,0,4.0
"by grower, season",19,Spring,n/a,soil_ingest,1,1.0
"by grower, season",19,Summer,n/a,soil_ingest,0,2.0
"by grower, season",20,Spring,n/a,soil_ingest,1,1.0
"by grower, season",20,Fall,n/a,soil_ingest,1,3.0
"by grower, season",20,Summer,n/a,soil_ingest,0,2.0
"by grower, season",21,Spring,n/a,soil_ingest,1,1.0
"by grower, season",21,Summer,n/a,soil_ingest,0,2.0
"by grower, season",21,Fall,n/a,soil_ingest,0,3.0
"by grower, season",21,Winter,n/a,soil_ingest,0,4.0
"by grower, season",22,Winter,n/a,soil_ingest,1,4.0
"by grower, season",22,Spring,n/a,soil_ingest,0,1.0
"by grower, season",22,Summer,n/a,soil_ingest,0,2.0
"by grower, season",23,Spring,n/a,soil_ingest,0,1.0
"by grower, season",23,Summer,n/a,soil_ingest,0,2.0
"by grower, season",23,Fall,n/a,soil_ingest,0,3.0
"by grower, season",23,Winter,n/a,soil_ingest,0,4.0
"by grower, season",24,Spring,n/a,soil_ingest,1,1.0
"by grower, season",25,Spring,n/a,soil_ingest,0,1.0
"by grower, season",25,Summer,n/a,soil_ingest,0,2.0
"by grower, season",25,Fall,n/a,soil_ingest,0,3.0
"by grower, season",25,Winter,n/a,soil_ingest,0,4.0
"by grower, season",26,Spring,n/a,soil_ingest,1,1.0
"by grower, season",26,Summer,n/a,soil_ingest,1,2.0
"by grower, season",26,Winter,n/a,soil_ingest,1,4.0
"by grower, season",26,Fall,n/a,soil_ingest,0,3.0
"by grower, season",27,Spring,n/a,soil_ingest,1,1.0
"by grower, season",27,Summer,n/a,soil_ingest,1,2.0
"by grower, season",27,Winter,n/a,soil_ingest,1,4.0
"by grower, season",27,Fall,n/a,soil_ingest,0,3.0
"by grower, season",28,Spring,n/a,soil_ingest,1,1.0
"by grower, season",28,Summer,n/a,soil_ingest,1,2.0
"by grower, season",28,Fall,n/a,soil_ingest,0,3.0
"by grower, season",28,Winter,n/a,soil_ingest,0,4.0
"by grower, season",29,Spring,n/a,soil_ingest,0,1.0
"by grower, season",29,Winter,n/a,soil_ingest,0,4.0
"by grower, season",30,Spring,n/a,soil_ingest,0,1.0
"by grower, season",30,Summer,n/a,soil_ingest,0,2.0
"by grower, season",30,Fall,n/a,soil_ingest,0,3.0
"by grower, season",30,Winter,n/a,soil_ingest,0,4.0
"by grower, season",31,Spring,n/a,soil_ingest,1,1.0
"by grower, season",31,Summer,n/a,soil_ingest,1,2.0
"by grower, season",31,Winter,n/a,soil_ingest,1,4.0
"by grower, season",32,Fall,n/a,soil_ingest,1,3.0
"by grower, season",32,Spring,n/a,soil_ingest,0,1.0
"by grower, season",32,Winter,n/a,soil_ingest,0,4.0
"by grower, season",33,Fall,n/a,soil_ingest,1,3.0
"by grower, season",33,Winter,n/a,soil_ingest,0,4.0
"by grower, season",34,Summer,n/a,soil_ingest,1,2.0
"by grower, season",34,Winter,n/a,soil_ingest,1,4.0
"by grower, season",35,Summer,n/a,soil_ingest,0,2.0
"by grower, season",35,Fall,n/a,soil_ingest,0,3.0
"by grower, season",35,Winter,n/a,soil_ingest,0,4.0
"by grower, season",36,Summer,n/a,soil_ingest,0,2.0
"by grower, season",37,Fall,n/a,soil_ingest,0,3.0
"by grower, season",38,Fall,n/a,soil_ingest,0,3.0
"by grower, season",38,Winter,n/a,soil_ingest,0,4.0
"by grower, season",1,Spring,n/a,soil_face_days_per_month,1.0,1.0
"by grower, season",1,Summer,n/a,soil_face_days_per_month,12.0,2.0
"by grower, season",1,Fall,n/a,soil_face_days_per_month,1.0,3.0
"by grower, season",1,Winter,n/a,soil_face_days_per_month,,4.0
"by grower, season",2,Winter,n/a,soil_face_days_per_month,3.5,4.0
"by grower, season",2,Spring,n/a,soil_face_days_per_month,14.0,1.0
"by grower, season",2,Summer,n/a,soil_face_days_per_month,10.0,2.0
"by grower, season",2,Fall,n/a,soil_face_days_per_month,5.0,3.0
"by grower, season",3,Spring,n/a,soil_face_days_per_month,4.5,1.0
"by grower, season",3,Summer,n/a,soil_face_days_per_month,,2.0
"by grower, season",4,Spring,n/a,soil_face_days_per_month,10.0,1.0
"by grower, season",4,Fall,n/a,soil_face_days_per_month,4.0,3.0
"by grower, season",4,Winter,n/a,soil_face_days_per_month,2.0,4.0
"by grower, season",5,Spring,n/a,soil_face_days_per_month,,1.0
"by grower, season",5,Summer,n/a,soil_face_days_per_month,,2.0
"by grower, season",5,Fall,n/a,soil_face_days_per_month,,3.0
"by grower, season",5,Winter,n/a,soil_face_days_per_month,,4.0
"by grower, season",6,Summer,n/a,soil_face_days_per_month,2.5,2.0
"by grower, season",6,Fall,n/a,soil_face_days_per_month,1.5,3.0
"by grower, season",6,Winter,n/a,soil_face_days_per_month,,4.0
"by grower, season",6,Spring,n/a,soil_face_days_per_month,25.0,1.0
"by grower, season",7,Spring,n/a,soil_face_days_per_month,29.0,1.0
"by grower, season",7,Summer,n/a,soil_face_days_per_month,25.0,2.0
"by grower, season",7,Fall,n/a,soil_face_days_per_month,,3.0
"by grower, season",7,Winter,n/a,soil_face_days_per_month,2.0,4.0
"by grower, season",8,Fall,n/a,soil_face_days_per_month,2.0,3.0
"by grower, season",8,Winter,n/a,soil_face_days_per_month,,4.0
"by grower, season",8,Spring,n/a,soil_face_days_per_month,20.0,1.0
"by grower, season",8,Summer,n/a,soil_face_days_per_month,5.0,2.0
"by grower, season",9,Spring,n/a,soil_face_days_per_month,2.0,1.0
"by grower, season",9,Summer,n/a,soil_face_days_per_month,2.0,2.0
"by grower, season",9,Fall,n/a,soil_face_days_per_month,,3.0
"by grower, season",9,Winter,n/a,soil_face_days_per_month,,4.0
"by grower, season",10,Spring,n/a,soil_face_days_per_month,,1.0
"by grower, season",10,Summer,n/a,soil_face_days_per_month,,2.0
"by grower, season",10,Fall,n/a,soil_face_days_per_month,,3.0
"by grower, season",10,Winter,n/a,soil_face_days_per_month,,4.0
"by grower, season",11,Spring,n/a,soil_face_days_per_month,2.0,1.0
"by grower, season",11,Summer,n/a,soil_face_days_per_month,,2.0
"by grower, season",11,Fall,n/a,soil_face_days_per_month,2.0,3.0
"by grower, season",11,Winter,n/a,soil_face_days_per_month,,4.0
"by grower, season",12,Spring,n/a,soil_face_days_per_month,3.0,1.0
"by grower, season",12,Summer,n/a,soil_face_days_per_month,5.0,2.0
"by grower, season",12,Fall,n/a,soil_face_days_per_month,3.0,3.0
"by grower, season",12,Winter,n/a,soil_face_days_per_month,,4.0
"by grower, season",13,Summer,n/a,soil_face_days_per_month,,2.0
"by grower, season",13,Fall,n/a,soil_face_days_per_month,,3.0
"by grower, season",13,Winter,n/a,soil_face_days_per_month,,4.0
"by grower, season",13,Spring,n/a,soil_face_days_per_month,,1.0
"by grower, season",14,Summer,n/a,soil_face_days_per_month,,2.0
"by grower, season",14,Fall,n/a,soil_face_days_per_month,1.0,3.0
"by grower, season",14,Winter,n/a,soil_face_days_per_month,,4.0
"by grower, season",14,Spring,n/a,soil_face_days_per_month,4.0,1.0
"by grower, season",15,Summer,n/a,soil_face_days_per_month,,2.0
"by grower, season",15,Spring,n/a,soil_face_days_per_month,20.0,1.0
"by grower, season",15,Fall,n/a,soil_face_days_per_month,20.0,3.0
"by grower, season",15,Winter,n/a,soil_face_days_per_month,5.0,4.0
"by grower, season",16,Winter,n/a,soil_face_days_per_month,,4.0
"by grower, season",16,Spring,n/a,soil_face_days_per_month,30.0,1.0
"by grower, season",16,Summer,n/a,soil_face_days_per_month,25.0,2.0
"by grower, season",16,Fall,n/a,soil_face_days_per_month,10.0,3.0
"by grower, season",17,Spring,n/a,soil_face_days_per_month,12.0,1.0
"by grower, season",17,Fall,n/a,soil_face_days_per_month,2.0,3.0
"by grower, season",17,Winter,n/a,soil_face_days_per_month,,4.0
"by grower, season",17,Summer,n/a,soil_face_days_per_month,15.0,2.0
"by grower, season",18,Spring,n/a,soil_face_days_per_month,20.0,1.0
"by grower, season",18,Summer,n/a,soil_face_days_per_month,5.0,2.0
"by grower, season",18,Winter,n/a,soil_face_days_per_month,,4.0
"by grower, season",19,Spring,n/a,soil_face_days_per_month,1.0,1.0
"by grower, season",19,Summer,n/a,soil_face_days_per_month,,2.0
"by grower, season",20,Spring,n/a,soil_face_days_per_month,7.0,1.0
"by grower, season",20,Fall,n/a,soil_face_days_per_month,2.0,3.0
"by grower, season",20,Summer,n/a,soil_face_days_per_month,,2.0
"by grower, season",21,Spring,n/a,soil_face_days_per_month,30.0,1.0
"by grower, season",21,Summer,n/a,soil_face_days_per_month,23.0,2.0
"by grower, season",21,Fall,n/a,soil_face_days_per_month,,3.0
"by grower, season",21,Winter,n/a,soil_face_days_per_month,,4.0
"by grower, season",22,Winter,n/a,soil_face_days_per_month,,4.0
"by grower, season",22,Spring,n/a,soil_face_days_per_month,,1.0
"by grower, season",22,Summer,n/a,soil_face_days_per_month,,2.0
"by grower, season",23,Spring,n/a,soil_face_days_per_month,30.0,1.0
"by grower, season",23,Summer,n/a,soil_face_days_per_month,30.0,2.0
"by grower, season",23,Fall,n/a,soil_face_days_per_month,,3.0
"by grower, season",23,Winter,n/a,soil_face_days_per_month,1.0,4.0
"by grower, season",24,Spring,n/a,soil_face_days_per_month,15.0,1.0
"by grower, season",25,Spring,n/a,soil_face_days_per_month,10.0,1.0
"by grower, season",25,Summer,n/a,soil_face_days_per_month,,2.0
"by grower, season",25,Fall,n/a,soil_face_days_per_month,2.0,3.0
"by grower, season",25,Winter,n/a,soil_face_days_per_month,,4.0
"by grower, season",26,Spring,n/a,soil_face_days_per_month,15.0,1.0
"by grower, season",26,Summer,n/a,soil_face_days_per_month,23.0,2.0
"by grower, season",26,Winter,n/a,soil_face_days_per_month,1.0,4.0
"by grower, season",26,Fall,n/a,soil_face_days_per_month,,3.0
"by grower, season",27,Spring,n/a,soil_face_days_per_month,30.0,1.0
"by grower, season",27,Summer,n/a,soil_face_days_per_month,25.0,2.0
"by grower, season",27,Winter,n/a,soil_face_days_per_month,15.0,4.0
"by grower, season",27,Fall,n/a,soil_face_days_per_month,7.0,3.0
"by grower, season",28,Spring,n/a,soil_face_days_per_month,5.5,1.0
"by grower, season",28,Summer,n/a,soil_face_days_per_month,6.0,2.0
"by grower, season",28,Fall,n/a,soil_face_days_per_month,4.0,3.0
"by grower, season",28,Winter,n/a,soil_face_days_per_month,,4.0
"by grower, season",29,Spring,n/a,soil_face_days_per_month,15.0,1.0
"by grower, season",29,Winter,n/a,soil_face_days_per_month,,4.0
"by grower, season",30,Spring,n/a,soil_face_days_per_month,5.0,1.0
"by grower, season",30,Summer,n/a,soil_face_days_per_month,,2.0
"by grower, season",30,Fall,n/a,soil_face_days_per_month,,3.0
"by grower, season",30,Winter,n/a,soil_face_days_per_month,,4.0
"by grower, season",31,Spring,n/a,soil_face_days_per_month,12.0,1.0
"by grower, season",31,Summer,n/a,soil_face_days_per_month,5.0,2.0
"by grower, season",31,Winter,n/a,soil_face_days_per_month,1.0,4.0
"by grower, season",32,Fall,n/a,soil_face_days_per_month,10.0,3.0
"by grower, season",32,Spring,n/a,soil_face_days_per_month,2.0,1.0
"by grower, season",32,Winter,n/a,soil_face_days_per_month,2.0,4.0
"by grower, season",33,Fall,n/a,soil_face_days_per_month,2.0,3.0
"by grower, season",33,Winter,n/a,soil_face_days_per_month,,4.0
"by grower, season",34,Summer,n/a,soil_face_days_per_month,9.0,2.0
"by grower, season",34,Winter,n/a,soil_face_days_per_month,15.0,4.0
"by grower, season",35,Summer,n/a,soil_face_days_per_month,2.0,2.0
"by grower, season",35,Fall,n/a,soil_face_days_per_month,,3.0
"by grower, season",35,Winter,n/a,soil_face_days_per_month,,4.0
"by grower, season",36,Summer,n/a,soil_face_days_per_month,,2.0
"by grower, season",37,Fall,n/a,soil_face_days_per_month,1.0,3.0
"by grower, season",38,Fall,n/a,soil_face_days_per_month,15.0,3.0
"by grower, season",38,Winter,n/a,soil_face_days_per_month,2.0,4.0
"by grower, season",1,Spring,n/a,soil_ingest_days_per_month,,1.0
"by grower, season",1,Summer,n/a,soil_ingest_days_per_month,,2.0
"by grower, season",1,Fall,n/a,soil_ingest_days_per_month,,3.0
"by grower, season",1,Winter,n/a,soil_ingest_days_per_month,,4.0
"by grower, season",2,Winter,n/a,soil_ingest_days_per_month,,4.0
"by grower, season",2,Spring,n/a,soil_ingest_days_per_month,5.0,1.0
"by grower, season",2,Summer,n/a,soil_ingest_days_per_month,2.5,2.0
"by grower, season",2,Fall,n/a,soil_ingest_days_per_month,2.0,3.0
"by grower, season",3,Spring,n/a,soil_ingest_days_per_month,,1.0
"by grower, season",3,Summer,n/a,soil_ingest_days_per_month,5.0,2.0
"by grower, season",4,Spring,n/a,soil_ingest_days_per_month,,1.0
"by grower, season",4,Fall,n/a,soil_ingest_days_per_month,,3.0
"by grower, season",4,Winter,n/a,soil_ingest_days_per_month,1.0,4.0
"by grower, season",5,Spring,n/a,soil_ingest_days_per_month,,1.0
"by grower, season",5,Summer,n/a,soil_ingest_days_per_month,,2.0
"by grower, season",5,Fall,n/a,soil_ingest_days_per_month,,3.0
"by grower, season",5,Winter,n/a,soil_ingest_days_per_month,,4.0
"by grower, season",6,Summer,n/a,soil_ingest_days_per_month,,2.0
"by grower, season",6,Fall,n/a,soil_ingest_days_per_month,,3.0
"by grower, season",6,Winter,n/a,soil_ingest_days_per_month,,4.0
"by grower, season",6,Spring,n/a,soil_ingest_days_per_month,15.0,1.0
"by grower, season",7,Spring,n/a,soil_ingest_days_per_month,2.0,1.0
"by grower, season",7,Summer,n/a,soil_ingest_days_per_month,15.0,2.0
"by grower, season",7,Fall,n/a,soil_ingest_days_per_month,10.0,3.0
"by grower, season",7,Winter,n/a,soil_ingest_days_per_month,2.0,4.0
"by grower, season",8,Fall,n/a,soil_ingest_days_per_month,,3.0
"by grower, season",8,Winter,n/a,soil_ingest_days_per_month,,4.0
"by grower, season",8,Spring,n/a,soil_ingest_days_per_month,4.0,1.0
"by grower, season",8,Summer,n/a,soil_ingest_days_per_month,1.0,2.0
"by grower, season",9,Spring,n/a,soil_ingest_days_per_month,,1.0
"by grower, season",9,Summer,n/a,soil_ingest_days_per_month,,2.0
"by grower, season",9,Fall,n/a,soil_ingest_days_per_month,,3.0
"by grower, season",9,Winter,n/a,soil_ingest_days_per_month,,4.0
"by grower, season",10,Spring,n/a,soil_ingest_days_per_month,,1.0
"by grower, season",10,Summer,n/a,soil_ingest_days_per_month,,2.0
"by grower, season",10,Fall,n/a,soil_ingest_days_per_month,,3.0
"by grower, season",10,Winter,n/a,soil_ingest_days_per_month,,4.0
"by grower, season",11,Spring,n/a,soil_ingest_days_per_month,,1.0
"by grower, season",11,Summer,n/a,soil_ingest_days_per_month,,2.0
"by grower, season",11,Fall,n/a,soil_ingest_days_per_month,,3.0
"by grower, season",11,Winter,n/a,soil_ingest_days_per_month,,4.0
"by grower, season",12,Spring,n/a,soil_ingest_days_per_month,,1.0
"by grower, season",12,Summer,n/a,soil_ingest_days_per_month,,2.0
"by grower, season",12,Fall,n/a,soil_ingest_days_per_month,,3.0
"by grower, season",12,Winter,n/a,soil_ingest_days_per_month,,4.0
"by grower, season",13,Summer,n/a,soil_ingest_days_per_month,,2.0
"by grower, season",13,Fall,n/a,soil_ingest_days_per_month,,3.0
"by grower, season",13,Winter,n/a,soil_ingest_days_per_month,,4.0
"by grower, season",13,Spring,n/a,soil_ingest_days_per_month,1.0,1.0
"by grower, season",14,Summer,n/a,soil_ingest_days_per_month,,2.0
"by grower, season",14,Fall,n/a,soil_ingest_days_per_month,,3.0
"by grower, season",14,Winter,n/a,soil_ingest_days_per_month,,4.0
"by grower, season",14,Spring,n/a,soil_ingest_days_per_month,4.0,1.0
"by grower, season",15,Summer,n/a,soil_ingest_days_per_month,,2.0
"by grower, season",15,Spring,n/a,soil_ingest_days_per_month,15.0,1.0
"by grower, season",15,Fall,n/a,soil_ingest_days_per_month,16.0,3.0
"by grower, season",15,Winter,n/a,soil_ingest_days_per_month,5.0,4.0
"by grower, season",16,Winter,n/a,soil_ingest_days_per_month,,4.0
"by grower, season",16,Spring,n/a,soil_ingest_days_per_month,10.0,1.0
"by grower, season",16,Summer,n/a,soil_ingest_days_per_month,10.0,2.0
"by grower, season",16,Fall,n/a,soil_ingest_days_per_month,5.0,3.0
"by grower, season",17,Spring,n/a,soil_ingest_days_per_month,,1.0
"by grower, season",17,Fall,n/a,soil_ingest_days_per_month,,3.0
"by grower, season",17,Winter,n/a,soil_ingest_days_per_month,,4.0
"by grower, season",17,Summer,n/a,soil_ingest_days_per_month,2.0,2.0
"by grower, season",18,Spring,n/a,soil_ingest_days_per_month,3.0,1.0
"by grower, season",18,Summer,n/a,soil_ingest_days_per_month,,2.0
"by grower, season",18,Winter,n/a,soil_ingest_days_per_month,,4.0
"by grower, season",19,Spring,n/a,soil_ingest_days_per_month,1.0,1.0
"by grower, season",19,Summer,n/a,soil_ingest_days_per_month,,2.0
"by grower, season",20,Spring,n/a,soil_ingest_days_per_month,2.0,1.0
"by grower, season",20,Fall,n/a,soil_ingest_days_per_month,2.0,3.0
"by grower, season",20,Summer,n/a,soil_ingest_days_per_month,,2.0
"by grower, season",21,Spring,n/a,soil_ingest_days_per_month,30.0,1.0
"by grower, season",21,Summer,n/a,soil_ingest_days_per_month,,2.0
"by grower, season",21,Fall,n/a,soil_ingest_days_per_month,,3.0
"by grower, season",21,Winter,n/a,soil_ingest_days_per_month,,4.0
"by grower, season",22,Winter,n/a,soil_ingest_days_per_month,1.0,4.0
"by grower, season",22,Spring,n/a,soil_ingest_days_per_month,,1.0
"by grower, season",22,Summer,n/a,soil_ingest_days_per_month,,2.0
"by grower, season",23,Spring,n/a,soil_ingest_days_per_month,,1.0
"by grower, season",23,Summer,n/a,soil_ingest_days_per_month,,2.0
"by grower, season",23,Fall,n/a,soil_ingest_days_per_month,,3.0
"by grower, season",23,Winter,n/a,soil_ingest_days_per_month,,4.0
"by grower, season",24,Spring,n/a,soil_ingest_days_per_month,6.0,1.0
"by grower, season",25,Spring,n/a,soil_ingest_days_per_month,,1.0
"by grower, season",25,Summer,n/a,soil_ingest_days_per_month,,2.0
"by grower, season",25,Fall,n/a,soil_ingest_days_per_month,,3.0
"by grower, season",25,Winter,n/a,soil_ingest_days_per_month,,4.0
"by grower, season",26,Spring,n/a,soil_ingest_days_per_month,3.5,1.0
"by grower, season",26,Summer,n/a,soil_ingest_days_per_month,23.0,2.0
"by grower, season",26,Winter,n/a,soil_ingest_days_per_month,2.0,4.0
"by grower, season",26,Fall,n/a,soil_ingest_days_per_month,,3.0
"by grower, season",27,Spring,n/a,soil_ingest_days_per_month,30.0,1.0
"by grower, season",27,Summer,n/a,soil_ingest_days_per_month,25.0,2.0
"by grower, season",27,Winter,n/a,soil_ingest_days_per_month,5.0,4.0
"by grower, season",27,Fall,n/a,soil_ingest_days_per_month,,3.0
"by grower, season",28,Spring,n/a,soil_ingest_days_per_month,2.5,1.0
"by grower, season",28,Summer,n/a,soil_ingest_days_per_month,2.0,2.0
"by grower, season",28,Fall,n/a,soil_ingest_days_per_month,,3.0
"by grower, season",28,Winter,n/a,soil_ingest_days_per_month,,4.0
"by grower, season",29,Spring,n/a,soil_ingest_days_per_month,,1.0
"by grower, season",29,Winter,n/a,soil_ingest_days_per_month,,4.0
"by grower, season",30,Spring,n/a,soil_ingest_days_per_month,,1.0
"by grower, season",30,Summer,n/a,soil_ingest_days_per_month,,2.0
"by grower, season",30,Fall,n/a,soil_ingest_days_per_month,,3.0
"by grower, season",30,Winter,n/a,soil_ingest_days_per_month,,4.0
"by grower, season",31,Spring,n/a,soil_ingest_days_per_month,1.0,1.0
"by grower, season",31,Summer,n/a,soil_ingest_days_per_month,3.0,2.0
